company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay_minutes,arrival_delay_minutes,ground_time_ratio,ground_time_buffer,ground_time_pressure,ground_time_risk,aircraft_size_complexity,carrier_complexity,total_pax,lap_child_count,is_child,basic_economy_ind,is_stroller_user,load_factor,children_complexity,stroller_complexity,basic_economy_complexity,special_service_count,special_service_complexity,Hot Transfer,Origin,Transfer,total_bags,transfer_ratio,baggage_complexity,transfer_bag_complexity,historical_difficulty,difficulty_score,daily_rank,daily_flight_count,daily_percentile,difficulty_classification
UA,2182,2025-08-01,ORD,PHL,2025-08-01 11:20:00+00:00,2025-08-01 14:29:00+00:00,2025-08-01 11:42:00+00:00,2025-08-01 14:36:00+00:00,150,A320-200,Mainline,18,48,46,22.0,7.0,0.391304347826087,-28,2.5555555555555554,38,1.5,1.5,188,2,0.0,12,4,1.2533333333333334,0.010638297872340425,0.02127659574468085,0.06382978723404255,108,0.574468085106383,0,72,23,23,1.0,0.12234042553191489,2.0,1.5,24.7095511222644,53.0,561,9.44741532976827,Difficult
UA,1878,2025-08-01,ORD,SFO,2025-08-01 12:46:00+00:00,2025-08-01 15:33:00+00:00,2025-08-01 12:51:00+00:00,2025-08-01 15:32:00+00:00,200,A321-2NX,Mainline,67,72,62,5.0,-1.0,1.0806451612903225,5,0.9253731343283582,5,2.0,1.5,256,4,0.0,18,2,1.28,0.015625,0.0078125,0.0703125,74,0.2890625,10,97,19,19,1.0,0.07421875,2.0,1.2,24.627001418750034,54.0,561,9.62566844919786,Difficult
UA,2090,2025-08-01,ORD,MIA,2025-08-01 07:01:00+00:00,2025-08-01 11:18:00+00:00,2025-08-01 07:24:00+00:00,2025-08-01 11:29:00+00:00,179,B737-900,Mainline,61,68,62,23.0,11.0,0.9838709677419355,-1,1.0163934426229508,11,1.79,1.5,205,0,0.0,40,4,1.1452513966480447,0.0,0.01951219512195122,0.1951219512195122,41,0.2,11,103,18,18,1.0,0.08780487804878048,2.0,1.5,24.600656730069794,55.0,561,9.803921568627452,Difficult
UA,416,2025-08-01,ORD,MXP,2025-08-01 21:35:00+00:00,2025-08-02 13:20:00+00:00,2025-08-01 22:00:00+00:00,2025-08-02 12:55:00+00:00,243,B787-8,Mainline,455,456,150,25.0,-25.0,3.033333333333333,305,0.32967032967032966,0,2.43,1.5,285,3,0.0,0,3,1.1728395061728396,0.010526315789473684,0.010526315789473684,0.0,49,0.17192982456140352,0,61,132,132,1.0,0.4631578947368421,2.0,1.5,24.59340548107341,56.0,561,9.982174688057041,Difficult
UA,2323,2025-08-01,ORD,MCO,2025-08-01 09:15:00+00:00,2025-08-01 13:10:00+00:00,2025-08-01 09:09:00+00:00,2025-08-01 12:45:00+00:00,200,A321-2NX,Mainline,79,93,62,-6.0,-25.0,1.2741935483870968,17,0.7848101265822784,0,2.0,1.5,266,1,0.0,20,4,1.33,0.0037593984962406013,0.015037593984962405,0.07518796992481203,55,0.20676691729323307,0,107,44,44,1.0,0.16541353383458646,2.0,1.0,24.589862654667815,57.0,561,10.16042780748663,Difficult
UA,2481,2025-08-01,ORD,SYR,2025-08-01 18:20:00+00:00,2025-08-01 21:16:00+00:00,2025-08-01 18:15:00+00:00,2025-08-01 21:01:00+00:00,150,A320-200,Mainline,75,68,46,-5.0,-15.0,1.6304347826086956,29,0.6133333333333334,0,1.5,1.5,187,2,0.0,28,3,1.2466666666666666,0.0106951871657754,0.016042780748663103,0.1497326203208556,66,0.35294117647058826,0,19,71,71,1.0,0.37967914438502676,2.0,1.0,24.58108041203797,58.0,561,10.338680926916222,Difficult
UA,2389,2025-08-01,ORD,RSW,2025-08-01 10:57:00+00:00,2025-08-01 15:02:00+00:00,2025-08-01 12:02:00+00:00,2025-08-01 15:49:00+00:00,179,B737-900,Mainline,74,57,56,65.0,47.0,1.3214285714285714,18,0.7567567567567568,0,1.79,1.5,223,1,0.0,15,5,1.2458100558659218,0.004484304932735426,0.02242152466367713,0.06726457399103139,138,0.6188340807174888,0,80,29,29,1.0,0.13004484304932734,2.0,1.5,24.508898897773495,59.0,561,10.51693404634581,Difficult
UA,1495,2025-08-01,ORD,TVC,2025-08-01 21:13:00+00:00,2025-08-01 23:36:00+00:00,2025-08-01 22:11:00+00:00,2025-08-02 00:17:00+00:00,166,B737-800,Mainline,63,53,51,58.0,41.0,1.2352941176470589,12,0.8095238095238095,0,1.66,1.5,217,3,0.0,18,3,1.3072289156626506,0.013824884792626729,0.013824884792626729,0.08294930875576037,68,0.31336405529953915,29,4,66,66,1.0,0.30414746543778803,2.0,1.5,24.44085852078407,60.0,561,10.695187165775401,Difficult
UA,763,2025-08-01,ORD,PWM,2025-08-01 10:58:00+00:00,2025-08-01 14:24:00+00:00,2025-08-01 10:55:00+00:00,2025-08-01 14:00:00+00:00,166,B737-800,Mainline,79,94,51,-3.0,-24.0,1.5490196078431373,28,0.6455696202531646,0,1.66,1.5,232,4,0.0,4,6,1.3975903614457832,0.017241379310344827,0.02586206896551724,0.017241379310344827,44,0.1896551724137931,3,71,28,28,1.0,0.1206896551724138,2.0,1.0,24.43941676121437,61.0,561,10.87344028520499,Difficult
UA,2113,2025-08-01,ORD,FSD,2025-08-01 20:30:00+00:00,2025-08-01 22:22:00+00:00,2025-08-01 20:27:00+00:00,2025-08-01 22:10:00+00:00,166,B737-800,Mainline,130,146,114,-3.0,-12.0,1.1403508771929824,16,0.8769230769230769,0,1.66,1.5,173,2,0.0,32,1,1.0421686746987953,0.011560693641618497,0.005780346820809248,0.18497109826589594,103,0.5953757225433526,0,18,72,72,1.0,0.4161849710982659,2.0,1.0,24.417951552885953,62.0,561,11.051693404634582,Difficult
UA,2207,2025-08-01,ORD,OMA,2025-08-01 15:58:00+00:00,2025-08-01 17:36:00+00:00,2025-08-01 16:27:00+00:00,2025-08-01 17:48:00+00:00,179,B737-MAX9,Mainline,15,64,56,29.0,12.0,0.26785714285714285,-41,3.7333333333333334,51,1.79,1.5,207,1,0.0,7,2,1.1564245810055866,0.004830917874396135,0.00966183574879227,0.033816425120772944,87,0.42028985507246375,4,29,95,95,1.0,0.45893719806763283,2.0,1.5,24.380373622711858,63.0,561,11.229946524064172,Difficult
UA,2418,2025-08-01,ORD,PHL,2025-08-01 07:35:00+00:00,2025-08-01 10:47:00+00:00,2025-08-01 07:30:00+00:00,2025-08-01 10:35:00+00:00,150,A320-200,Mainline,159,99,52,-5.0,-12.0,3.0576923076923075,107,0.32704402515723274,0,1.5,1.5,199,3,0.0,21,5,1.3266666666666667,0.01507537688442211,0.02512562814070352,0.10552763819095477,40,0.20100502512562815,0,70,10,10,1.0,0.05025125628140704,2.0,1.0,24.368718767568726,64.0,561,11.408199643493761,Difficult
UA,1477,2025-08-01,ORD,PHX,2025-08-01 07:30:00+00:00,2025-08-01 09:20:00+00:00,2025-08-01 07:22:00+00:00,2025-08-01 09:13:00+00:00,179,B737-MAX9,Mainline,168,179,62,-8.0,-7.0,2.7096774193548385,106,0.36904761904761907,0,1.79,1.5,233,1,0.0,21,6,1.3016759776536313,0.004291845493562232,0.02575107296137339,0.09012875536480687,43,0.18454935622317598,0,69,16,16,1.0,0.06866952789699571,2.0,1.0,24.354183972338678,65.0,561,11.58645276292335,Difficult
UA,1146,2025-08-01,ORD,MBJ,2025-08-01 08:42:00+00:00,2025-08-01 12:49:00+00:00,2025-08-01 08:45:00+00:00,2025-08-01 12:46:00+00:00,166,B737-800,Mainline,41,63,65,3.0,-3.0,0.6307692307692307,-24,1.5853658536585367,34,1.66,1.5,198,1,0.0,32,2,1.1927710843373494,0.005050505050505051,0.010101010101010102,0.16161616161616163,33,0.16666666666666666,22,72,43,43,1.0,0.21717171717171718,2.0,1.2,24.352546175501477,66.0,561,11.76470588235294,Difficult
UA,359,2025-08-01,ORD,MEX,2025-08-01 09:16:00+00:00,2025-08-01 12:45:00+00:00,2025-08-01 09:12:00+00:00,2025-08-01 12:25:00+00:00,150,A320-200,Mainline,93,125,60,-4.0,-20.0,1.55,33,0.6451612903225806,0,1.5,1.5,167,2,0.0,22,3,1.1133333333333333,0.011976047904191617,0.017964071856287425,0.1317365269461078,139,0.8323353293413174,0,97,32,32,1.0,0.19161676646706588,2.0,1.0,24.350852690970363,67.0,561,11.942959001782532,Difficult
UA,1834,2025-08-01,ORD,TPA,2025-08-01 11:12:00+00:00,2025-08-01 15:02:00+00:00,2025-08-01 11:30:00+00:00,2025-08-01 15:06:00+00:00,166,B737-800,Mainline,69,60,51,18.0,4.0,1.3529411764705883,18,0.7391304347826086,0,1.66,1.5,213,0,0.0,30,3,1.283132530120482,0.0,0.014084507042253521,0.14084507042253522,97,0.45539906103286387,2,46,46,46,1.0,0.215962441314554,2.0,1.5,24.346835125624207,68.0,561,12.121212121212121,Difficult
UA,1224,2025-08-01,ORD,LAX,2025-08-01 06:10:00+00:00,2025-08-01 08:39:00+00:00,2025-08-01 06:05:00+00:00,2025-08-01 08:16:00+00:00,179,B737-900,Mainline,100,105,62,-5.0,-23.0,1.6129032258064515,38,0.62,0,1.79,1.5,237,0,0.0,34,4,1.324022346368715,0.0,0.016877637130801686,0.14345991561181434,36,0.1518987341772152,0,121,11,11,1.0,0.046413502109704644,2.0,1.0,24.342442094773975,69.0,561,12.299465240641712,Difficult
UA,1677,2025-08-01,ORD,BOS,2025-08-01 15:48:00+00:00,2025-08-01 19:18:00+00:00,2025-08-01 15:54:00+00:00,2025-08-01 19:07:00+00:00,166,B737-800,Mainline,73,79,51,6.0,-11.0,1.4313725490196079,22,0.6986301369863014,0,1.66,1.5,223,2,0.0,22,5,1.3433734939759037,0.008968609865470852,0.02242152466367713,0.09865470852017937,33,0.14798206278026907,6,62,9,9,1.0,0.04035874439461883,2.0,1.2,24.31437106629361,70.0,561,12.4777183600713,Difficult
UA,2137,2025-08-01,ORD,SLC,2025-08-01 09:02:00+00:00,2025-08-01 11:40:00+00:00,2025-08-01 09:01:00+00:00,2025-08-01 11:36:00+00:00,166,B737-800,Mainline,83,91,51,-1.0,-4.0,1.6274509803921569,32,0.6144578313253012,0,1.66,1.5,213,3,0.0,20,3,1.283132530120482,0.014084507042253521,0.014084507042253521,0.09389671361502347,62,0.29107981220657275,7,37,52,52,1.0,0.24413145539906103,2.0,1.0,24.30614932307605,71.0,561,12.655971479500892,Difficult
UA,580,2025-08-01,ORD,PDX,2025-08-01 16:13:00+00:00,2025-08-01 18:45:00+00:00,2025-08-01 16:18:00+00:00,2025-08-01 18:23:00+00:00,179,B737-900,Mainline,78,100,56,5.0,-22.0,1.3928571428571428,22,0.717948717948718,0,1.79,1.5,216,1,0.0,18,3,1.2067039106145252,0.004629629629629629,0.013888888888888888,0.08333333333333333,137,0.6342592592592593,0,31,62,62,1.0,0.28703703703703703,2.0,1.2,24.284948100613306,72.0,561,12.834224598930483,Difficult
UA,576,2025-08-01,ORD,LAX,2025-08-01 15:35:00+00:00,2025-08-01 18:06:00+00:00,2025-08-01 16:05:00+00:00,2025-08-01 18:41:00+00:00,200,A321-2NX,Mainline,72,116,62,30.0,35.0,1.1612903225806452,10,0.861111111111111,0,2.0,1.5,232,2,0.0,20,2,1.16,0.008620689655172414,0.008620689655172414,0.08620689655172414,102,0.4396551724137931,24,77,52,52,1.0,0.22413793103448276,2.0,1.5,24.239977034456523,73.0,561,13.01247771836007,Difficult
UA,2211,2025-08-01,ORD,SEA,2025-08-01 19:59:00+00:00,2025-08-01 22:42:00+00:00,2025-08-01 20:03:00+00:00,2025-08-01 22:34:00+00:00,166,B737-MAX8,Mainline,64,62,51,4.0,-8.0,1.2549019607843137,13,0.796875,0,1.66,1.5,199,0,0.0,37,1,1.1987951807228916,0.0,0.005025125628140704,0.18592964824120603,87,0.4371859296482412,0,39,79,79,1.0,0.3969849246231156,2.0,1.2,24.217352455105495,74.0,561,13.19073083778966,Difficult
UA,1983,2025-08-01,ORD,LAX,2025-08-01 16:50:00+00:00,2025-08-01 19:21:00+00:00,2025-08-01 17:06:00+00:00,2025-08-01 19:25:00+00:00,179,B737-900,Mainline,115,130,56,16.0,4.0,2.0535714285714284,59,0.48695652173913045,0,1.79,1.5,207,2,0.0,14,5,1.1564245810055866,0.00966183574879227,0.024154589371980676,0.06763285024154589,88,0.4251207729468599,9,94,48,48,1.0,0.2318840579710145,2.0,1.5,24.21441831892941,75.0,561,13.368983957219251,Difficult
UA,1974,2025-08-01,ORD,PWM,2025-08-01 18:30:00+00:00,2025-08-01 22:01:00+00:00,2025-08-01 18:35:00+00:00,2025-08-01 21:43:00+00:00,126,A319-100,Mainline,103,108,43,5.0,-18.0,2.395348837209302,60,0.41747572815533984,0,1.26,1.5,189,2,0.0,10,4,1.5,0.010582010582010581,0.021164021164021163,0.05291005291005291,93,0.49206349206349204,0,48,45,45,1.0,0.23809523809523808,2.0,1.2,24.195963668211135,76.0,561,13.547237076648841,Difficult
UA,609,2025-08-01,ORD,PHX,2025-08-01 13:34:00+00:00,2025-08-01 15:22:00+00:00,2025-08-01 13:52:00+00:00,2025-08-01 15:24:00+00:00,179,B737-900,Mainline,34,65,56,18.0,2.0,0.6071428571428571,-22,1.647058823529412,32,1.79,1.5,194,1,0.0,20,2,1.0837988826815643,0.005154639175257732,0.010309278350515464,0.10309278350515463,110,0.5670103092783505,1,76,49,49,1.0,0.25257731958762886,2.0,1.5,24.172131821720033,77.0,561,13.725490196078432,Difficult
UA,1324,2025-08-01,ORD,SFO,2025-08-01 19:48:00+00:00,2025-08-01 22:38:00+00:00,2025-08-01 19:58:00+00:00,2025-08-01 22:39:00+00:00,200,A321-2NX,Mainline,84,94,62,10.0,1.0,1.3548387096774193,22,0.7380952380952381,0,2.0,1.5,235,1,0.0,23,2,1.175,0.00425531914893617,0.00851063829787234,0.09787234042553192,78,0.33191489361702126,8,81,77,77,1.0,0.3276595744680851,2.0,1.2,24.163915640778782,78.0,561,13.903743315508022,Difficult
UA,2179,2025-08-01,ORD,SFO,2025-08-01 18:20:00+00:00,2025-08-01 21:09:00+00:00,2025-08-01 18:23:00+00:00,2025-08-01 21:17:00+00:00,234,B757-300,Mainline,75,78,66,3.0,8.0,1.1363636363636365,9,0.8799999999999999,1,2.34,1.5,262,0,0.0,22,1,1.1196581196581197,0.0,0.003816793893129771,0.08396946564885496,104,0.3969465648854962,0,112,49,49,1.0,0.18702290076335878,2.0,1.2,24.14914877313828,79.0,561,14.08199643493761,Difficult
UA,909,2025-08-01,ORD,AMS,2025-08-01 18:15:00+00:00,2025-08-02 09:20:00+00:00,2025-08-01 18:42:00+00:00,2025-08-02 09:42:00+00:00,243,B787-8,Mainline,3160,2867,95,27.0,22.0,33.26315789473684,3065,0.030063291139240507,0,2.43,1.5,273,1,0.0,0,2,1.123456790123457,0.003663003663003663,0.007326007326007326,0.0,97,0.3553113553113553,0,80,153,153,1.0,0.5604395604395604,2.0,1.5,24.147027320606906,80.0,561,14.260249554367203,Difficult
UA,1156,2025-08-01,ORD,MSY,2025-08-01 19:55:00+00:00,2025-08-01 22:25:00+00:00,2025-08-01 22:07:00+00:00,2025-08-02 00:31:00+00:00,179,B737-900,Mainline,75,154,56,132.0,126.0,1.3392857142857142,19,0.7466666666666667,0,1.79,1.5,199,1,0.0,25,3,1.111731843575419,0.005025125628140704,0.01507537688442211,0.12562814070351758,80,0.4020100502512563,15,33,69,69,1.0,0.34673366834170855,2.0,1.5,24.11274685346692,81.0,561,14.43850267379679,Difficult
UA,1776,2025-08-01,ORD,PHL,2025-08-01 18:20:00+00:00,2025-08-01 21:35:00+00:00,2025-08-01 18:24:00+00:00,2025-08-01 21:41:00+00:00,166,B737-800,Mainline,216,231,51,4.0,6.0,4.235294117647059,165,0.2361111111111111,0,1.66,1.5,213,2,0.0,29,3,1.283132530120482,0.009389671361502348,0.014084507042253521,0.13615023474178403,41,0.19248826291079812,0,54,22,22,1.0,0.10328638497652583,2.0,1.2,24.095100763306576,82.0,561,14.616755793226382,Difficult
UA,2075,2025-08-01,ORD,TPA,2025-08-01 17:55:00+00:00,2025-08-01 21:45:00+00:00,2025-08-01 17:58:00+00:00,2025-08-01 21:29:00+00:00,166,B737-MAX8,Mainline,74,115,51,3.0,-16.0,1.4509803921568627,23,0.6891891891891893,0,1.66,1.5,229,1,0.0,22,2,1.3795180722891567,0.004366812227074236,0.008733624454148471,0.09606986899563319,94,0.4104803493449782,10,52,38,38,1.0,0.16593886462882096,2.0,1.2,24.051668222235524,83.0,561,14.795008912655971,Difficult
UA,1335,2025-08-01,ORD,BUF,2025-08-01 18:20:00+00:00,2025-08-01 21:01:00+00:00,2025-08-01 18:27:00+00:00,2025-08-01 21:05:00+00:00,179,B737-900,Mainline,88,94,56,7.0,4.0,1.5714285714285714,32,0.6363636363636364,0,1.79,1.5,239,0,0.0,17,2,1.335195530726257,0.0,0.008368200836820083,0.07112970711297072,104,0.4351464435146444,0,13,96,96,1.0,0.401673640167364,2.0,1.2,24.03831676101913,84.0,561,14.973262032085561,Difficult
UA,2039,2025-08-01,ORD,MCO,2025-08-01 17:51:00+00:00,2025-08-01 21:47:00+00:00,2025-08-01 18:09:00+00:00,2025-08-01 21:42:00+00:00,200,A321-2NX,Mainline,74,85,62,18.0,-5.0,1.1935483870967742,12,0.8378378378378378,0,2.0,1.5,258,4,0.0,11,0,1.29,0.015503875968992248,0.0,0.04263565891472868,94,0.3643410852713178,11,71,42,42,1.0,0.16279069767441862,2.0,1.5,24.03131712329535,85.0,561,15.151515151515152,Difficult
UA,2361,2025-08-01,ORD,LAX,2025-08-01 07:10:00+00:00,2025-08-01 09:40:00+00:00,2025-08-01 07:08:00+00:00,2025-08-01 09:29:00+00:00,234,B757-300,Mainline,662,628,66,-2.0,-11.0,10.030303030303031,596,0.09969788519637461,0,2.34,1.5,287,0,0.0,19,3,1.2264957264957266,0.0,0.010452961672473868,0.06620209059233449,46,0.1602787456445993,25,106,6,6,1.0,0.020905923344947737,2.0,1.0,24.029754093072853,86.0,561,15.32976827094474,Difficult
UA,2378,2025-08-01,ORD,LAX,2025-08-01 21:42:00+00:00,2025-08-02 00:15:00+00:00,2025-08-01 21:47:00+00:00,2025-08-02 00:04:00+00:00,200,A321-2NX,Mainline,77,86,62,5.0,-11.0,1.2419354838709677,15,0.8051948051948052,0,2.0,1.5,241,0,0.0,23,2,1.205,0.0,0.008298755186721992,0.0954356846473029,47,0.1950207468879668,1,52,111,111,1.0,0.4605809128630705,2.0,1.2,24.020176545186096,87.0,561,15.508021390374333,Difficult
UA,2616,2025-08-01,ORD,PDX,2025-08-01 12:46:00+00:00,2025-08-01 15:14:00+00:00,2025-08-01 13:07:00+00:00,2025-08-01 15:16:00+00:00,166,B737-800,Mainline,43,58,51,21.0,2.0,0.8431372549019608,-8,1.1860465116279069,18,1.66,1.5,215,1,0.0,13,3,1.2951807228915662,0.004651162790697674,0.013953488372093023,0.06046511627906977,98,0.4558139534883721,7,48,48,48,1.0,0.22325581395348837,2.0,1.5,23.994333566676833,88.0,561,15.686274509803921,Difficult
UA,2652,2025-08-01,ORD,RSW,2025-08-01 18:08:00+00:00,2025-08-01 22:09:00+00:00,2025-08-01 18:28:00+00:00,2025-08-01 22:54:00+00:00,166,B737-800,Mainline,63,55,51,20.0,45.0,1.2352941176470589,12,0.8095238095238095,0,1.66,1.5,217,0,0.0,19,3,1.3072289156626506,0.0,0.013824884792626729,0.08755760368663594,109,0.5023041474654378,3,47,63,63,1.0,0.2903225806451613,2.0,1.5,23.983072800570408,89.0,561,15.86452762923351,Difficult
UA,1801,2025-08-01,ORD,DEN,2025-08-01 16:20:00+00:00,2025-08-01 18:12:00+00:00,2025-08-01 18:01:00+00:00,2025-08-01 20:05:00+00:00,234,B757-300,Mainline,88,182,66,101.0,113.0,1.3333333333333333,22,0.75,0,2.34,1.5,271,1,0.0,6,1,1.1581196581196582,0.0036900369003690036,0.0036900369003690036,0.02214022140221402,98,0.36162361623616235,4,106,102,102,1.0,0.3763837638376384,2.0,1.5,23.97219608433697,90.0,561,16.0427807486631,Difficult
UA,2155,2025-08-01,ORD,LAX,2025-08-01 19:40:00+00:00,2025-08-01 22:10:00+00:00,2025-08-01 19:49:00+00:00,2025-08-01 22:26:00+00:00,234,B757-300,Mainline,75,94,66,9.0,16.0,1.1363636363636365,9,0.8799999999999999,1,2.34,1.5,242,1,0.0,28,0,1.0341880341880343,0.004132231404958678,0.0,0.11570247933884298,73,0.30165289256198347,21,63,48,48,1.0,0.19834710743801653,2.0,1.2,23.969764500998565,91.0,561,16.22103386809269,Difficult
UA,602,2025-08-01,ORD,PHX,2025-08-01 20:05:00+00:00,2025-08-01 21:55:00+00:00,2025-08-01 20:25:00+00:00,2025-08-01 22:08:00+00:00,179,B737-MAX9,Mainline,70,73,56,20.0,13.0,1.25,14,0.8,0,1.79,1.5,202,2,0.0,19,3,1.1284916201117319,0.009900990099009901,0.01485148514851485,0.09405940594059406,58,0.2871287128712871,4,51,78,78,1.0,0.38613861386138615,2.0,1.5,23.941377959042637,92.0,561,16.39928698752228,Difficult
UA,2487,2025-08-01,ORD,PHL,2025-08-01 21:23:00+00:00,2025-08-02 00:30:00+00:00,2025-08-01 21:48:00+00:00,2025-08-02 00:44:00+00:00,179,B737-MAX9,Mainline,63,67,56,25.0,14.0,1.125,7,0.8888888888888888,3,1.79,1.5,200,0,0.0,30,3,1.1173184357541899,0.0,0.015,0.15,55,0.275,19,28,61,61,1.0,0.305,2.0,1.5,23.935944578510487,93.0,561,16.577540106951872,Difficult
UA,767,2025-08-01,ORD,DEN,2025-08-01 21:32:00+00:00,2025-08-01 23:22:00+00:00,2025-08-01 21:36:00+00:00,2025-08-01 23:14:00+00:00,200,A321-2NX,Mainline,72,76,62,4.0,-8.0,1.1612903225806452,10,0.861111111111111,0,2.0,1.5,229,1,0.0,22,2,1.145,0.004366812227074236,0.008733624454148471,0.09606986899563319,44,0.19213973799126638,0,32,94,94,1.0,0.4104803493449782,2.0,1.2,23.912225345221046,94.0,561,16.755793226381464,Difficult
UA,2666,2025-08-01,ORD,DEN,2025-08-01 05:00:00+00:00,2025-08-01 06:43:00+00:00,2025-08-01 04:52:00+00:00,2025-08-01 06:22:00+00:00,200,A321-2NX,Mainline,301,327,62,-8.0,-21.0,4.854838709677419,239,0.20598006644518274,0,2.0,1.5,229,0,0.0,40,1,1.145,0.0,0.004366812227074236,0.17467248908296942,40,0.17467248908296942,0,99,36,36,1.0,0.1572052401746725,2.0,1.0,23.837405054803227,95.0,561,16.93404634581105,Difficult
UA,1996,2025-08-01,ORD,SJU,2025-08-01 08:49:00+00:00,2025-08-01 14:44:00+00:00,2025-08-01 08:48:00+00:00,2025-08-01 14:40:00+00:00,200,A321-2NX,Mainline,71,64,62,-1.0,-4.0,1.1451612903225807,9,0.8732394366197183,1,2.0,1.5,222,1,0.0,29,0,1.11,0.0045045045045045045,0.0,0.13063063063063063,113,0.509009009009009,11,120,35,35,1.0,0.15765765765765766,2.0,1.0,23.816251514556914,96.0,561,17.11229946524064,Difficult
UA,1946,2025-08-01,ORD,LGA,2025-08-01 15:00:00+00:00,2025-08-01 18:20:00+00:00,2025-08-01 15:16:00+00:00,2025-08-01 18:13:00+00:00,166,B737-MAX8,Mainline,105,140,51,16.0,-7.0,2.0588235294117645,54,0.48571428571428577,0,1.66,1.5,195,1,0.0,25,4,1.1746987951807228,0.005128205128205128,0.020512820512820513,0.1282051282051282,57,0.2923076923076923,0,42,26,26,1.0,0.13333333333333333,2.0,1.5,23.80629923283787,97.0,561,17.290552584670234,Difficult
UA,1612,2025-08-01,ORD,MEM,2025-08-01 20:00:00+00:00,2025-08-01 22:00:00+00:00,2025-08-01 20:07:00+00:00,2025-08-01 21:57:00+00:00,126,A319-100,Mainline,104,103,43,7.0,-3.0,2.4186046511627906,61,0.4134615384615385,0,1.26,1.5,152,2,0.0,15,3,1.2063492063492063,0.013157894736842105,0.019736842105263157,0.09868421052631579,92,0.6052631578947368,0,26,67,67,1.0,0.4407894736842105,2.0,1.2,23.803551218020758,98.0,561,17.46880570409982,Difficult
UA,1620,2025-08-01,ORD,SEA,2025-08-01 08:50:00+00:00,2025-08-01 11:37:00+00:00,2025-08-01 09:22:00+00:00,2025-08-01 11:52:00+00:00,200,A321-2NX,Mainline,677,633,62,32.0,15.0,10.919354838709678,615,0.0915805022156573,0,2.0,1.5,233,2,0.0,17,2,1.165,0.008583690987124463,0.008583690987124463,0.07296137339055794,82,0.351931330472103,16,76,55,55,1.0,0.23605150214592274,2.0,1.5,23.799464074236543,99.0,561,17.647058823529413,Difficult
UA,2865,2025-08-01,ORD,LGA,2025-08-01 18:30:00+00:00,2025-08-01 21:54:00+00:00,2025-08-01 18:41:00+00:00,2025-08-01 21:52:00+00:00,166,B737-800,Mainline,86,100,51,11.0,-2.0,1.6862745098039216,35,0.5930232558139534,0,1.66,1.5,191,1,0.0,34,1,1.1506024096385543,0.005235602094240838,0.005235602094240838,0.17801047120418848,94,0.49214659685863876,0,28,26,26,1.0,0.13612565445026178,2.0,1.2,23.799058147880604,100.0,561,17.825311942959,Difficult
UA,2684,2025-08-01,ORD,FCA,2025-08-01 08:45:00+00:00,2025-08-01 11:36:00+00:00,2025-08-01 08:42:00+00:00,2025-08-01 11:17:00+00:00,179,B737-900,Mainline,76,49,56,-3.0,-19.0,1.3571428571428572,20,0.7368421052631579,0,1.79,1.5,237,1,0.0,13,4,1.324022346368715,0.004219409282700422,0.016877637130801686,0.05485232067510549,70,0.29535864978902954,38,58,23,23,1.0,0.0970464135021097,2.0,1.0,23.792335239058332,101.0,561,18.003565062388592,Difficult
UA,1599,2025-08-01,ORD,DEN,2025-08-01 08:45:00+00:00,2025-08-01 10:35:00+00:00,2025-08-01 08:41:00+00:00,2025-08-01 10:24:00+00:00,200,A321-2NX,Mainline,687,665,62,-4.0,-11.0,11.080645161290322,625,0.09024745269286755,0,2.0,1.5,264,1,0.0,1,5,1.32,0.003787878787878788,0.01893939393939394,0.003787878787878788,93,0.3522727272727273,9,108,17,17,1.0,0.06439393939393939,2.0,1.0,23.782688690022784,102.0,561,18.181818181818183,Difficult
UA,1659,2025-08-01,ORD,CUN,2025-08-01 10:42:00+00:00,2025-08-01 14:28:00+00:00,2025-08-01 10:49:00+00:00,2025-08-01 14:27:00+00:00,179,B737-900,Mainline,64,89,70,7.0,-1.0,0.9142857142857143,-6,1.09375,16,1.79,1.5,245,0,0.0,22,2,1.3687150837988826,0.0,0.00816326530612245,0.08979591836734693,49,0.2,0,115,7,7,1.0,0.02857142857142857,2.0,1.2,23.743329691642796,103.0,561,18.36007130124777,Difficult
UA,2004,2025-08-01,ORD,SYR,2025-08-01 13:45:00+00:00,2025-08-01 16:44:00+00:00,2025-08-01 13:39:00+00:00,2025-08-01 16:34:00+00:00,150,A320-200,Mainline,63,70,46,-6.0,-10.0,1.3695652173913044,17,0.7301587301587301,0,1.5,1.5,180,3,0.0,15,4,1.2,0.016666666666666666,0.022222222222222223,0.08333333333333333,49,0.2722222222222222,4,54,33,33,1.0,0.18333333333333332,2.0,1.0,23.736349525377708,104.0,561,18.538324420677363,Difficult
